text,label
"⚠️ Don't click! New Instagram Scam! in collaboration with youtube, gmail, trust & safety, cybercrime investigation group and safe browsing teams, our protections have decreased the volume of related phishing emails on gmail by 99.6% since may 2021.",Phishing
"Someone sent me this: New Instagram Scam! in collaboration with youtube, gmail, trust & safety, cybercrime investigation group and safe browsing teams, our protections have decreased the volume of related phishing emails on gmail by 99.6% since may 2021.",Phishing
"Check this out! this shows how vulnerable smart factories are when it comes to various cyberattacks, such as ransomware.",Malware
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
"🚨 URGENT: upon further analysis, the t.sh script hosted on this remote server is related to the mirai botnet.",DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
Check this out! an initial investigation into the ddos attacks suggested that mirai and meris bot networks may have been leveraged in the attacks.,DDoS
"🚨 URGENT: kuluoz makes money for its owner by installing other malware, such as crimeware or fake antivirus programs.",Malware
"🚨 IG Safety: in collaboration with youtube, gmail, trust & safety, cybercrime investigation group and safe browsing teams, our protections have decreased the volume of related phishing emails on gmail by 99.6% since may 2021.",Phishing
"Verify your account now: IG Safety: in collaboration with youtube, gmail, trust & safety, cybercrime investigation group and safe browsing teams, our protections have decreased the volume of related phishing emails on gmail by 99.6% since may 2021.",Phishing
"Is this a hack? IG Safety: in collaboration with youtube, gmail, trust & safety, cybercrime investigation group and safe browsing teams, our protections have decreased the volume of related phishing emails on gmail by 99.6% since may 2021.",Phishing
"⚠️ Don't click! IG Safety: in collaboration with youtube, gmail, trust & safety, cybercrime investigation group and safe browsing teams, our protections have decreased the volume of related phishing emails on gmail by 99.6% since may 2021.",Phishing
"⚠️ Don't click! IG Safety: in collaboration with youtube, gmail, trust & safety, cybercrime investigation group and safe browsing teams, our protections have decreased the volume of related phishing emails on gmail by 99.6% since may 2021.",Phishing
"Check this out! as of may 25, lockbit 2.0 accounted for 46% of all ransomware-related breach events for 2022 shared on leak sites.",Malware
"New Instagram Scam! as with capesand, we will be monitoring the use of the tools mentioned in this blog entry for any future developments and updates.",Malware
"Watch out! luckily, the most objective piece of data collected about each mutex, how many samples were classified benign vs. malware, has all the information necessary to ensure that the researchers’ tackle the low hanging fruit first.",Malware
Watch out!  each e-mail carries one of the following attachments:  these attachments are different versions of the malware that has been packed to evade antivirus engines.,Malware
"IG Safety: however, that is not the only scenario where malware developers leak path information about their environment.",Malware
"⚠️ Don't click! 🚨 URGENT: they target groups across middle east and central asia, primarily using spear phishing emails with malicious attachments.",Phishing
"Instagram warns users: 🚨 URGENT: they target groups across middle east and central asia, primarily using spear phishing emails with malicious attachments.",Phishing
"New scam alert: 🚨 URGENT: they target groups across middle east and central asia, primarily using spear phishing emails with malicious attachments.",Phishing
"Verify your account now: 🚨 URGENT: they target groups across middle east and central asia, primarily using spear phishing emails with malicious attachments.",Phishing
"New scam alert: 🚨 URGENT: they target groups across middle east and central asia, primarily using spear phishing emails with malicious attachments.",Phishing
New Instagram Scam! hidden registry/folder/file  type  value  reg  hklm\system\currentcontrolset\services\hiddenservice  reg  hklm\system\currentcontrolset\services\servtest  reg  hklm\system\currentcontrolset\services\trkwkss  folder  c:\programdata\vlc  file  c:\programdata\vlc\vlc.exe  folder  c:\programdata\test  f,Malware
"IG Safety: however the application is not a service of yahoo or a legitimate product of mcafee, but a rogue application used by pawn storm.",Malware
"Watch out! cyclops blink reads 80 bytes from the flash memory, writes it to the main pipe, and enters a loop to wait for a command to replace the partition content:      figure 8.",Malware
⚠️ SECURITY ALERT: the biopass rat infection flow     ,Malware
"Click bio link for more: ⚠️ SECURITY ALERT: google’s threat analysis group (tag) is a specialized team of security experts that works to identify, report, and stop government-backed phishing and hacking against google and the people who use our products.",Phishing
"Instagram warns users: ⚠️ SECURITY ALERT: google’s threat analysis group (tag) is a specialized team of security experts that works to identify, report, and stop government-backed phishing and hacking against google and the people who use our products.",Phishing
"Is this a hack? ⚠️ SECURITY ALERT: google’s threat analysis group (tag) is a specialized team of security experts that works to identify, report, and stop government-backed phishing and hacking against google and the people who use our products.",Phishing
"#Phishing Alert on IG! ⚠️ SECURITY ALERT: google’s threat analysis group (tag) is a specialized team of security experts that works to identify, report, and stop government-backed phishing and hacking against google and the people who use our products.",Phishing
"New scam alert: ⚠️ SECURITY ALERT: google’s threat analysis group (tag) is a specialized team of security experts that works to identify, report, and stop government-backed phishing and hacking against google and the people who use our products.",Phishing
New Instagram Scam! public blog in the korean language     these two indicators reveal that the malware author used an “assert()” path and referenced an external blog in the same manner as previously analyzed malware.,Malware
"New Instagram Scam!  palo alto networks customers receive protections against the octobercms vulnerability in the following ways:  palo alto networks customers receive protections against whispergate malware in the following ways:  the cortex xsoar ""whispergate & cve-2021-32648'' pack can help automatically detect and ",Malware
Is this real? persistent and furtive spyware is an underrated problem for the mobile platform.,Malware
"Report this!  when observing both variants executing on virtual environments, we noted that the more recent variants changed the background to a ghost – a theme we’ve noticed in this threat actor’s work since our earliest observations of it.",Malware
"Report this! some commodity malware used included redline, vidar, predator the thief, nexus stealer, azorult, raccoon, grand stealer, vikro stealer, masad (google’s naming), and kantal (google’s naming) which shares code similarity with vidar.",Malware
⚠️ SECURITY ALERT: earth karkaddan actors are known to use the crimson rat malware in its campaigns to communicate with its command-and-control (c&c) server to download other malware or exfiltrate data.,Malware
"Is this real? the group employs usbferry, a usb malware that performs different commands on specific targets, maintains stealth in environments, and steals critical data through usb storage.",Malware
"Instagram warns users: ⚠️ SECURITY ALERT: coldriver, a russian-based threat actor sometimes referred to as callisto, continues to send credential phishing emails to targets including government and defense officials, politicians, ngos and think tanks, and journalists.",Phishing
"Someone sent me this: ⚠️ SECURITY ALERT: coldriver, a russian-based threat actor sometimes referred to as callisto, continues to send credential phishing emails to targets including government and defense officials, politicians, ngos and think tanks, and journalists.",Phishing
"🚨 ⚠️ SECURITY ALERT: coldriver, a russian-based threat actor sometimes referred to as callisto, continues to send credential phishing emails to targets including government and defense officials, politicians, ngos and think tanks, and journalists.",Phishing
"Verify your account now: ⚠️ SECURITY ALERT: coldriver, a russian-based threat actor sometimes referred to as callisto, continues to send credential phishing emails to targets including government and defense officials, politicians, ngos and think tanks, and journalists.",Phishing
"Someone sent me this: ⚠️ SECURITY ALERT: coldriver, a russian-based threat actor sometimes referred to as callisto, continues to send credential phishing emails to targets including government and defense officials, politicians, ngos and think tanks, and journalists.",Phishing
"Report this! previously, we uncovered two different campaigns in 2019 under the name of slub malware.",Malware
"Check this out! like the initial shamoon 2 attacks, this second wave of shamoon 2 attacks utilize the disttrack wiper malware.",Malware
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"Report this! google developed project shield, a free protection against distributed denial of service (ddos) attacks, to protect news media and human rights organization websites.",DDoS
"🚨 URGENT: bifrose, known for evading detection by communicating with its c&c servers via tor protocol, also has a version targeting unix-based operating systems, which are usually used in servers, workstations, and mobile devices.",Malware
Is this real? related malware hashes: top phishing domains:,Malware
Help my account!   the ransomware was blocked by the cortex xdr agent.,Malware
"🚨 URGENT: once the target agreed to the deal, a malware landing page disguised as a software download url was sent via email or a pdf on google drive, and in a few cases, google documents containing the phishing links.",Malware
Check this out! asus is likely only one of the vendors that is currently being targeted by cyclops blink.,Malware
"🚨 URGENT:  in addition to powershell, which is used to install and operate the malware itself, the group reportedly uses certutil and bitsadmin to download the ransomware.",Malware
"Important Info: at the time, the malware was riddled with issues, specifically in the way it encrypted files.",Malware
Check this out! this is because those accounts are actually the ones the malware used during the infection logging activities to the mattermost server.,Malware
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Help my account! we also encountered additional graphs, mapping different things such as “russian hosts,” “ddos guard” and others, dating back to august 10, 2020 (figure 15).",DDoS
"Check this out! we blocked 1.6m messages to targets, displayed ~62k safe browsing phishing page warnings, blocked 2.4k files, and successfully restored ~4k accounts.",Malware
Watch out! cyclops,Malware
"🚨 URGENT: additionally, ongoing research by the industry is showing that specific actions this malware takes makes it technically infeasible, if not impossible, for recovery to occur.",Malware
"Someone sent me this: ⚠️ SECURITY ALERT: although it’s not clear to us how these phishing pages are delivered to the victims, finding the original webmail servers that they copied to make these phishing pages allows us to identify who they were targeting.",Phishing
"⚠️ Don't click! ⚠️ SECURITY ALERT: although it’s not clear to us how these phishing pages are delivered to the victims, finding the original webmail servers that they copied to make these phishing pages allows us to identify who they were targeting.",Phishing
"Verify your account now: ⚠️ SECURITY ALERT: although it’s not clear to us how these phishing pages are delivered to the victims, finding the original webmail servers that they copied to make these phishing pages allows us to identify who they were targeting.",Phishing
"Verify your account now: ⚠️ SECURITY ALERT: although it’s not clear to us how these phishing pages are delivered to the victims, finding the original webmail servers that they copied to make these phishing pages allows us to identify who they were targeting.",Phishing
"Click bio link for more: ⚠️ SECURITY ALERT: although it’s not clear to us how these phishing pages are delivered to the victims, finding the original webmail servers that they copied to make these phishing pages allows us to identify who they were targeting.",Phishing
Instagram warns users: Watch out! these phishing domains have been blocked through google safe browsing – a service that identifies unsafe websites across the web and notifies users and website owners of potential harm.,Phishing
🚨 Watch out! these phishing domains have been blocked through google safe browsing – a service that identifies unsafe websites across the web and notifies users and website owners of potential harm.,Phishing
New scam alert: Watch out! these phishing domains have been blocked through google safe browsing – a service that identifies unsafe websites across the web and notifies users and website owners of potential harm.,Phishing
Someone sent me this: Watch out! these phishing domains have been blocked through google safe browsing – a service that identifies unsafe websites across the web and notifies users and website owners of potential harm.,Phishing
Is this a hack? Watch out! these phishing domains have been blocked through google safe browsing – a service that identifies unsafe websites across the web and notifies users and website owners of potential harm.,Phishing
"Important Info: during analysis of this threat, we identified five additional backdoor tools hosted on biosnews[.]info which may be downloaded by the sysget variants once the attackers have established a foothold.",Malware
"IG Safety: since first discovering this activity, opensupdater's authors have tried other variations on invalid encodings to further evade detection.",Malware
🚨 URGENT:  sample payload kurdishcodermainsample kurdishcoder_cyax_sharp cyax_method_rename customincreasex phoenix_keylogger yes yes kirkuk notepadex njrat no yes kirkuk quicktranslation agent tesla yes yes kurd sandiwchgenerator agent tesla yes yes kirkuk simplegame remcos yes yes kirkuk animalgames hawkeye,Malware
"Watch out! since our last update, tag has observed a continuously growing number of threat actors using the war as a lure in phishing and malware campaigns.",Malware
"Click bio link for more: 🚨 URGENT: the group commonly uses google or owa password reset lures to steal credentials from targets, often using the mailjet or sendgrid api to send phishing emails.",Phishing
"#Phishing Alert on IG! 🚨 URGENT: the group commonly uses google or owa password reset lures to steal credentials from targets, often using the mailjet or sendgrid api to send phishing emails.",Phishing
"#Phishing Alert on IG! 🚨 URGENT: the group commonly uses google or owa password reset lures to steal credentials from targets, often using the mailjet or sendgrid api to send phishing emails.",Phishing
"🚨 🚨 URGENT: the group commonly uses google or owa password reset lures to steal credentials from targets, often using the mailjet or sendgrid api to send phishing emails.",Phishing
"⚠️ Don't click! 🚨 URGENT: the group commonly uses google or owa password reset lures to steal credentials from targets, often using the mailjet or sendgrid api to send phishing emails.",Phishing
Watch out! some of the cloud storage accounts used to deliver plead are also used as drop off points for exfiltrated documents stolen by drigo.,Malware
🚨 URGENT:  file name sha256 detection name msdupdate.exe e954ff741baebb173ba45fbcfdea7499d00d8cfa2933b69f6cc0970b294f9ffd trojan.win32.nymeria.mlr msdupdate.exe b58a2ef01af65d32ca4ba555bd72931dc68728e6d96d8808afca029b4c75d31e trojan.win32.scar.ab msdupdate.exe a67461a0c14fc1528ad83b9bd874f53b7616cfed99656442f,Malware
"Important Info: based on the platform, it downloads a file with an encoded shellcode (sc3.txt, x64.txt), and then decodes it (the shellcode is base85 and hex-encoded).      figure 14. decoding the cobalt strike shellcode     the big module (biopass rat)",Malware
"New Instagram Scam! on march 25, vx underground posted a tweet with details of this new version, dubbed lockbit black.",Malware
"Is this real? content of the miakhalifa.rar file readme.txt provides instructions teaching the user how to turn off the anti-virus software and how to turn on the network, which the attacker needs to steal and upload data to its c&c server.",Malware
"Report this! once completed, the malware sends the result via an http post request to a remote server.",Malware
"Report this!  an example http post request can be seen below.  nflog  when loaded inside of a running process, nflog begins by spawning a new thread.",Malware
"Report this! while we have identified it as being active since late 2016, reaver has been used sparingly, with only a small number of unique samples identified.",Malware
Help my account! the dll is custom malware that would immediately begin communicating with actor-controlled c2 domains.,Malware
Report this! caprarat’s persistence mechanism     reducing risks:,Malware
"Help my account! effectively, a backdoor implant affects loss of control over a computer asset.",Malware
"Report this! acquiring additional modules of the group’s malware, for instance, was nearly impractical if the exploit urls were loaded in a sandboxed environment.",Malware
"🚨 Watch out! more sophisticated and nefarious uses include leveraging accounts in social engineering/phishing attacks or exploiting access to high-value university systems (e.g., personnel, financial, research) to steal information.",Phishing
"Click bio link for more: Watch out! more sophisticated and nefarious uses include leveraging accounts in social engineering/phishing attacks or exploiting access to high-value university systems (e.g., personnel, financial, research) to steal information.",Phishing
"Instagram warns users: Watch out! more sophisticated and nefarious uses include leveraging accounts in social engineering/phishing attacks or exploiting access to high-value university systems (e.g., personnel, financial, research) to steal information.",Phishing
"Verify your account now: Watch out! more sophisticated and nefarious uses include leveraging accounts in social engineering/phishing attacks or exploiting access to high-value university systems (e.g., personnel, financial, research) to steal information.",Phishing
"New scam alert: Watch out! more sophisticated and nefarious uses include leveraging accounts in social engineering/phishing attacks or exploiting access to high-value university systems (e.g., personnel, financial, research) to steal information.",Phishing
"Check this out!  this blog was sourced from the data generated by the wildfire analytics cloud, which processes thousands of samples a day and provides insights into various characteristics and behaviors of malware worldwide.",Malware
"Help my account! at the time of the analysis, bumblebee was observed to fetch cobalt strike payloads.",Malware
Watch out! below is a list of backdoor commands that this particular obliquerat malware variant can perform:  command (v5.2)  info  0  system information  ,Malware
Watch out! biopass rat loader  backdoor.win64.biopass.a  30a65a54acfbf8d412ade728cad86c5c769befa4e456f7c0e552e1ab0862a446  flash-64.exe,Malware
Check this out! the malware proceeds to spawn a new process of the selected executable and performs a technique called process hollowing to hide itself inside a legitimate executable.,Malware
"Help my account! the .msi file is a downloader with the .dll flawedammyy downloader inside; it retrieves the final payload, then decrypts and executes flawedammyy rat.",Malware
"Verify your account now: ⚠️ SECURITY ALERT: our team of analysts and security experts is focused on identifying and stopping issues like phishing campaigns, zero-day vulnerabilities and hacking against google, our products and our users.",Phishing
"New scam alert: ⚠️ SECURITY ALERT: our team of analysts and security experts is focused on identifying and stopping issues like phishing campaigns, zero-day vulnerabilities and hacking against google, our products and our users.",Phishing
"Verify your account now: ⚠️ SECURITY ALERT: our team of analysts and security experts is focused on identifying and stopping issues like phishing campaigns, zero-day vulnerabilities and hacking against google, our products and our users.",Phishing
"Verify your account now: ⚠️ SECURITY ALERT: our team of analysts and security experts is focused on identifying and stopping issues like phishing campaigns, zero-day vulnerabilities and hacking against google, our products and our users.",Phishing
"#Phishing Alert on IG! ⚠️ SECURITY ALERT: our team of analysts and security experts is focused on identifying and stopping issues like phishing campaigns, zero-day vulnerabilities and hacking against google, our products and our users.",Phishing
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
"Help my account!  shortly after the text messages were observed, several ddos attacks occurred.",DDoS
Verify your account now: Help my account! our recommendations: additional resources: avoid & report phishing emails.,Phishing
🚨 Help my account! our recommendations: additional resources: avoid & report phishing emails.,Phishing
Verify your account now: Help my account! our recommendations: additional resources: avoid & report phishing emails.,Phishing
Verify your account now: Help my account! our recommendations: additional resources: avoid & report phishing emails.,Phishing
#Phishing Alert on IG! Help my account! our recommendations: additional resources: avoid & report phishing emails.,Phishing
"IG Safety: reversing the file revealed that it was the plugx loader, a remote access tool (rat) that has been historically used in attacks targeting government-related industries and organizations.",Malware
New Instagram Scam! many users realize their system is infected with coin mining malware when their laptop fans kick into high-speed mode to keep the overtaxed cpu cool.,Malware
"Is this a hack? Watch out! this campaign, targeting high risk individuals in ukraine, contained links leading to compromised websites where the first stage phishing page was hosted.",Phishing
"Someone sent me this: Watch out! this campaign, targeting high risk individuals in ukraine, contained links leading to compromised websites where the first stage phishing page was hosted.",Phishing
"Instagram warns users: Watch out! this campaign, targeting high risk individuals in ukraine, contained links leading to compromised websites where the first stage phishing page was hosted.",Phishing
"New scam alert: Watch out! this campaign, targeting high risk individuals in ukraine, contained links leading to compromised websites where the first stage phishing page was hosted.",Phishing
"Is this a hack? Watch out! this campaign, targeting high risk individuals in ukraine, contained links leading to compromised websites where the first stage phishing page was hosted.",Phishing
New Instagram Scam!  they’ve done this by moving the hancitor malware from being a malicious attachment in spam to itself being a malicious download.,Malware
New Instagram Scam! popup message when the user opens the document that abuses link auto update koadic sends its own javascript code as plain text.,Malware
Is this real? autofocus users view samples using the petya tag.,Malware
"Instagram warns users: Important Info: when they did, attackers sent them phishing links in follow-on correspondence.",Phishing
"Instagram warns users: Important Info: when they did, attackers sent them phishing links in follow-on correspondence.",Phishing
"Verify your account now: Important Info: when they did, attackers sent them phishing links in follow-on correspondence.",Phishing
"Verify your account now: Important Info: when they did, attackers sent them phishing links in follow-on correspondence.",Phishing
"Instagram warns users: Important Info: when they did, attackers sent them phishing links in follow-on correspondence.",Phishing
"⚠️ Don't click! Report this! on gmail, we recommend certain gmail security precautions to prevent spoofing, phishing, and spam.",Phishing
"⚠️ Don't click! Report this! on gmail, we recommend certain gmail security precautions to prevent spoofing, phishing, and spam.",Phishing
"Click bio link for more: Report this! on gmail, we recommend certain gmail security precautions to prevent spoofing, phishing, and spam.",Phishing
"#Phishing Alert on IG! Report this! on gmail, we recommend certain gmail security precautions to prevent spoofing, phishing, and spam.",Phishing
"New scam alert: Report this! on gmail, we recommend certain gmail security precautions to prevent spoofing, phishing, and spam.",Phishing
"New scam alert: Help my account! app has a strong track record protecting users – since the program’s inception, there are no documented cases of an account compromise via phishing.",Phishing
"⚠️ Don't click! Help my account! app has a strong track record protecting users – since the program’s inception, there are no documented cases of an account compromise via phishing.",Phishing
"#Phishing Alert on IG! Help my account! app has a strong track record protecting users – since the program’s inception, there are no documented cases of an account compromise via phishing.",Phishing
"Verify your account now: Help my account! app has a strong track record protecting users – since the program’s inception, there are no documented cases of an account compromise via phishing.",Phishing
"Verify your account now: Help my account! app has a strong track record protecting users – since the program’s inception, there are no documented cases of an account compromise via phishing.",Phishing
"Watch out! after its payload is decrypted, stealthmutant performs process hollowing to execute its payload in a remote process.",Malware
"🚨 Important Info: today, we’re sharing recent findings on government-backed phishing, threats and disinformation, as well as a new bulletin to share information about actions we take against accounts that we attribute to coordinated influence campaigns.",Phishing
"Instagram warns users: Important Info: today, we’re sharing recent findings on government-backed phishing, threats and disinformation, as well as a new bulletin to share information about actions we take against accounts that we attribute to coordinated influence campaigns.",Phishing
"Verify your account now: Important Info: today, we’re sharing recent findings on government-backed phishing, threats and disinformation, as well as a new bulletin to share information about actions we take against accounts that we attribute to coordinated influence campaigns.",Phishing
"Click bio link for more: Important Info: today, we’re sharing recent findings on government-backed phishing, threats and disinformation, as well as a new bulletin to share information about actions we take against accounts that we attribute to coordinated influence campaigns.",Phishing
"#Phishing Alert on IG! Important Info: today, we’re sharing recent findings on government-backed phishing, threats and disinformation, as well as a new bulletin to share information about actions we take against accounts that we attribute to coordinated influence campaigns.",Phishing
Check this out! this registry key ensures that the malware will persist across reboots when the current user logs in.,Malware
"Someone sent me this: 🚨 URGENT: the attackers use this function to relay device-based data to the channel, so they can see details such as the ip, useragent, and locales of visitors to their phishing sites in real-time.",Phishing
"🚨 🚨 URGENT: the attackers use this function to relay device-based data to the channel, so they can see details such as the ip, useragent, and locales of visitors to their phishing sites in real-time.",Phishing
"Verify your account now: 🚨 URGENT: the attackers use this function to relay device-based data to the channel, so they can see details such as the ip, useragent, and locales of visitors to their phishing sites in real-time.",Phishing
"#Phishing Alert on IG! 🚨 URGENT: the attackers use this function to relay device-based data to the channel, so they can see details such as the ip, useragent, and locales of visitors to their phishing sites in real-time.",Phishing
"⚠️ Don't click! 🚨 URGENT: the attackers use this function to relay device-based data to the channel, so they can see details such as the ip, useragent, and locales of visitors to their phishing sites in real-time.",Phishing
Watch out! we think that this lilith rat is a highly modified version of the open-source lilith rat.,Malware
"Watch out! the in-memory payload (tbopbh.jpg) is running within the context of the installutil.exe process  9. multiple instances of cmd.exe calling ping.exe to delete file installutil.exe, e.g. cmd.exe /min /c ping 111.111.111[.]111 -n 5 -w 10 > nul & del /f /q %temp%\installutil.exe  10. file advancedrun.exe",Malware
"Watch out! versions of anubisspy posed as social news, promotional, healthcare, and entertainment apps.",Malware
"⚠️ SECURITY ALERT: we have been observing caprarat samples since 2017,  and one of the first samples we analyzed (sha-256: d9979a41027fe790399edebe5ef8765f61e1eb1a4ee1d11690b4c2a0aa38ae42, detected by trend micro as as androidos_androrat.hrxd)",Malware
"Help my account! while analyzing one malware previously attributed to apt37, it executed practically the same command sequences including the paths and extensions.",Malware
Is this real? we found that tropic trooper’s latest activities center on targeting taiwanese and the philippine military’s physically isolated networks through a usbferry attack (the name derived from a sample found in a related research).,Malware
